,alpha,decayFunction,decay,epsilon,trial,net_reward,success
501,0.5,power,0.1,0.1,2,-24.7378423226,1
502,0.5,power,0.1,0.1,3,10.8690725242,1
503,0.5,power,0.1,0.1,4,26.7997683971,0
504,0.5,power,0.1,0.1,5,-36.5332189044,0
505,0.5,power,0.1,0.1,6,-20.4779506978,1
506,0.5,power,0.1,0.1,7,21.5558145765,0
507,0.5,power,0.1,0.1,8,-33.732054472,0
508,0.5,power,0.1,0.1,9,-1.42065255477,1
509,0.5,power,0.1,0.1,10,21.4094355596,0
510,0.5,power,0.3,0.1,1,-56.2584567301,0
511,0.5,power,0.3,0.1,2,9.6453598825,0
512,0.5,power,0.3,0.1,3,8.82663252623,0
513,0.5,power,0.3,0.1,4,13.2532031796,1
514,0.5,power,0.3,0.1,5,-62.0789669596,0
515,0.5,power,0.3,0.1,6,-19.6869898019,0
516,0.5,power,0.3,0.1,7,-27.1517011399,0
517,0.5,power,0.3,0.1,8,16.7318116317,0
518,0.5,power,0.3,0.1,9,27.4387120861,0
519,0.5,power,0.3,0.1,10,25.709861444,1
520,0.5,power,0.5,0.1,1,5.48791744203,0
521,0.5,power,0.5,0.1,2,38.2238994359,1
522,0.5,power,0.5,0.1,3,9.28509146415,1
523,0.5,power,0.5,0.1,4,9.51980333152,1
524,0.5,power,0.5,0.1,5,-33.6675117802,0
525,0.5,power,0.5,0.1,6,-15.6089655029,0
526,0.5,power,0.5,0.1,7,7.92353827711,0
527,0.5,power,0.5,0.1,8,18.2700083376,0
528,0.5,power,0.5,0.1,9,33.9680153948,0
529,0.5,power,0.5,0.1,10,23.9098869129,1
530,0.5,power,0.7,0.1,1,0.9755812156,0
531,0.5,power,0.7,0.1,2,28.2191945133,0
532,0.5,power,0.7,0.1,3,-20.111766939,1
533,0.5,power,0.7,0.1,4,26.0022522715,1
534,0.5,power,0.7,0.1,5,-17.5798664322,0
535,0.5,power,0.7,0.1,6,23.6592325013,0
536,0.5,power,0.7,0.1,7,11.854650938,0
537,0.5,power,0.7,0.1,8,-64.3023986551,0
538,0.5,power,0.7,0.1,9,28.001231865,0
539,0.5,power,0.7,0.1,10,-47.8473508772,0
540,0.5,power,0.9,0.1,1,20.755104754,0
541,0.5,power,0.9,0.1,2,29.1501933221,1
542,0.5,power,0.9,0.1,3,-6.42482197939,1
543,0.5,power,0.9,0.1,4,-10.109560597,0
544,0.5,power,0.9,0.1,5,-2.5903022013,0
545,0.5,power,0.9,0.1,6,35.6286141044,0
546,0.5,power,0.9,0.1,7,-23.7668758477,0
547,0.5,power,0.9,0.1,8,6.69701562233,0
548,0.5,power,0.9,0.1,9,22.8732282048,0
549,0.5,power,0.9,0.1,10,26.1264137338,0
550,0.5,power,0.1,0.3,1,-36.9792679673,0
551,0.5,power,0.1,0.3,2,-22.4402106199,0
552,0.5,power,0.1,0.3,3,21.8186580996,0
553,0.5,power,0.1,0.3,4,20.2920501308,1
554,0.5,power,0.1,0.3,5,-21.7913603756,0
555,0.5,power,0.1,0.3,6,6.84235998431,0
556,0.5,power,0.1,0.3,7,19.9891374311,1
557,0.5,power,0.1,0.3,8,10.761196278,0
558,0.5,power,0.1,0.3,9,30.2114408031,1
559,0.5,power,0.1,0.3,10,24.2559600643,0
560,0.5,power,0.3,0.3,1,40.1590661666,0
561,0.5,power,0.3,0.3,2,22.2104182958,1
562,0.5,power,0.3,0.3,3,28.5223335577,1
563,0.5,power,0.3,0.3,4,17.1170991527,1
564,0.5,power,0.3,0.3,5,-10.6067037459,0
565,0.5,power,0.3,0.3,6,-11.5162875792,1
566,0.5,power,0.3,0.3,7,23.0844723337,0
567,0.5,power,0.3,0.3,8,7.30484376072,0
568,0.5,power,0.3,0.3,9,1.28007314954,1
569,0.5,power,0.3,0.3,10,18.5006490498,0
570,0.5,power,0.5,0.3,1,-119.985064484,0
571,0.5,power,0.5,0.3,2,25.6414901955,1
572,0.5,power,0.5,0.3,3,10.124491112,0
573,0.5,power,0.5,0.3,4,-5.09485058047,0
574,0.5,power,0.5,0.3,5,11.3898955492,0
575,0.5,power,0.5,0.3,6,-21.0839782527,0
576,0.5,power,0.5,0.3,7,-18.897825587,0
577,0.5,power,0.5,0.3,8,28.8423111279,0
578,0.5,power,0.5,0.3,9,25.547542851,1
579,0.5,power,0.5,0.3,10,24.421282543,0
580,0.5,power,0.7,0.3,1,22.6534461415,0
581,0.5,power,0.7,0.3,2,20.7929753706,1
582,0.5,power,0.7,0.3,3,-16.7584914983,0
583,0.5,power,0.7,0.3,4,2.00471947673,0
584,0.5,power,0.7,0.3,5,0.579601132634,0
585,0.5,power,0.7,0.3,6,20.1258626269,1
586,0.5,power,0.7,0.3,7,-55.4172237432,0
587,0.5,power,0.7,0.3,8,-27.2652482348,0
588,0.5,power,0.7,0.3,9,0.444251163481,0
589,0.5,power,0.7,0.3,10,-9.04953627147,0
590,0.5,power,0.9,0.3,1,-36.954591548,1
591,0.5,power,0.9,0.3,2,-63.6597299201,0
592,0.5,power,0.9,0.3,3,33.6927646291,0
593,0.5,power,0.9,0.3,4,5.1960485365,0
594,0.5,power,0.9,0.3,5,-15.6631821886,0
595,0.5,power,0.9,0.3,6,25.729310444,0
596,0.5,power,0.9,0.3,7,18.3307456266,0
597,0.5,power,0.9,0.3,8,29.6376489888,0
598,0.5,power,0.9,0.3,9,-6.35423815624,0
599,0.5,power,0.9,0.3,10,-63.8934693605,0
600,0.5,power,0.1,0.5,1,-36.041860854,0
601,0.5,power,0.1,0.5,2,-19.9020891357,0
602,0.5,power,0.1,0.5,3,27.9388535432,1
603,0.5,power,0.1,0.5,4,27.7143438879,1
604,0.5,power,0.1,0.5,5,16.6066139168,0
605,0.5,power,0.1,0.5,6,25.3674450942,1
606,0.5,power,0.1,0.5,7,27.5837017662,0
607,0.5,power,0.1,0.5,8,29.3056613959,0
608,0.5,power,0.1,0.5,9,-29.5973066785,1
609,0.5,power,0.1,0.5,10,27.8293044641,1
610,0.5,power,0.3,0.5,1,17.338475988,0
611,0.5,power,0.3,0.5,2,27.7066625822,0
612,0.5,power,0.3,0.5,3,20.7885927363,0
613,0.5,power,0.3,0.5,4,18.6226717454,0
614,0.5,power,0.3,0.5,5,12.0030642124,0
615,0.5,power,0.3,0.5,6,-52.9029376491,0
616,0.5,power,0.3,0.5,7,12.7188330744,1
617,0.5,power,0.3,0.5,8,9.1569500361,0
618,0.5,power,0.3,0.5,9,10.6871131031,1
619,0.5,power,0.3,0.5,10,7.61802095141,0
620,0.5,power,0.5,0.5,1,-1.50728222648,0
621,0.5,power,0.5,0.5,2,6.10001577571,0
622,0.5,power,0.5,0.5,3,6.75256028776,0
623,0.5,power,0.5,0.5,4,1.46282081525,1
624,0.5,power,0.5,0.5,5,26.8953622639,0
625,0.5,power,0.5,0.5,6,27.7537371282,0
626,0.5,power,0.5,0.5,7,9.97070271054,0
627,0.5,power,0.5,0.5,8,-24.1412440864,1
628,0.5,power,0.5,0.5,9,-16.7070674456,0
629,0.5,power,0.5,0.5,10,14.83451565,0
630,0.5,power,0.7,0.5,1,29.3126056229,0
631,0.5,power,0.7,0.5,2,17.2513360186,1
632,0.5,power,0.7,0.5,3,19.0622626989,0
633,0.5,power,0.7,0.5,4,0.723959754351,0
634,0.5,power,0.7,0.5,5,28.1199629665,0
635,0.5,power,0.7,0.5,6,28.0060517561,0
636,0.5,power,0.7,0.5,7,25.0739086465,0
637,0.5,power,0.7,0.5,8,20.7808084385,0
638,0.5,power,0.7,0.5,9,12.0854473654,0
639,0.5,power,0.7,0.5,10,-39.7626084861,0
640,0.5,power,0.9,0.5,1,12.5065437421,0
641,0.5,power,0.9,0.5,2,-84.6780744689,1
642,0.5,power,0.9,0.5,3,5.2230827475,0
643,0.5,power,0.9,0.5,4,-20.3004237074,0
644,0.5,power,0.9,0.5,5,26.1733805368,0
645,0.5,power,0.9,0.5,6,19.6363839275,1
646,0.5,power,0.9,0.5,7,-40.4676977748,0
647,0.5,power,0.9,0.5,8,-0.140464565312,1
648,0.5,power,0.9,0.5,9,20.896877116,0
649,0.5,power,0.9,0.5,10,30.4538654811,0
650,0.5,power,0.1,0.7,1,18.8550230994,0
651,0.5,power,0.1,0.7,2,-22.6421933164,1
652,0.5,power,0.1,0.7,3,-15.9356451985,1
653,0.5,power,0.1,0.7,4,15.5724251226,1
654,0.5,power,0.1,0.7,5,18.0706620456,0
655,0.5,power,0.1,0.7,6,-8.05856145056,0
656,0.5,power,0.1,0.7,7,30.8803465526,1
657,0.5,power,0.1,0.7,8,0.831799388633,0
658,0.5,power,0.1,0.7,9,20.8117796338,0
659,0.5,power,0.1,0.7,10,-18.1810270949,0
660,0.5,power,0.3,0.7,1,7.32807999952,1
661,0.5,power,0.3,0.7,2,16.9711716688,1
662,0.5,power,0.3,0.7,3,26.9895270135,0
663,0.5,power,0.3,0.7,4,23.6357272593,0
664,0.5,power,0.3,0.7,5,26.8500345897,1
665,0.5,power,0.3,0.7,6,20.5804379507,1
666,0.5,power,0.3,0.7,7,-46.2413169144,1
667,0.5,power,0.3,0.7,8,18.9377372239,1
668,0.5,power,0.3,0.7,9,24.1624923578,0
669,0.5,power,0.3,0.7,10,18.6502753969,1
670,0.5,power,0.5,0.7,1,-4.0921265099,0
671,0.5,power,0.5,0.7,2,-7.80360217102,0
672,0.5,power,0.5,0.7,3,-17.6311220367,0
673,0.5,power,0.5,0.7,4,-48.2975232916,0
674,0.5,power,0.5,0.7,5,19.5119638786,1
675,0.5,power,0.5,0.7,6,24.1292858458,0
676,0.5,power,0.5,0.7,7,24.8218239971,0
677,0.5,power,0.5,0.7,8,-27.6262633602,0
678,0.5,power,0.5,0.7,9,5.35762411704,0
679,0.5,power,0.5,0.7,10,-43.2267629796,0
680,0.5,power,0.7,0.7,1,9.80625376816,1
681,0.5,power,0.7,0.7,2,23.4804227999,0
682,0.5,power,0.7,0.7,3,16.8680933814,0
683,0.5,power,0.7,0.7,4,29.6486040418,0
684,0.5,power,0.7,0.7,5,-22.8234866775,0
685,0.5,power,0.7,0.7,6,-59.5243096229,0
686,0.5,power,0.7,0.7,7,17.6559446008,0
687,0.5,power,0.7,0.7,8,20.695120068,0
688,0.5,power,0.7,0.7,9,26.729681684,1
689,0.5,power,0.7,0.7,10,31.5996034309,0
690,0.5,power,0.9,0.7,1,-95.857203162,0
691,0.5,power,0.9,0.7,2,-72.7760275188,1
692,0.5,power,0.9,0.7,3,-19.4899841115,1
693,0.5,power,0.9,0.7,4,-36.5177148988,1
694,0.5,power,0.9,0.7,5,13.581183919,1
695,0.5,power,0.9,0.7,6,-57.924125713,0
696,0.5,power,0.9,0.7,7,1.94356976044,0
697,0.5,power,0.9,0.7,8,17.9905923661,1
698,0.5,power,0.9,0.7,9,10.7571565933,0
699,0.5,power,0.9,0.7,10,26.1093849642,0
700,0.5,power,0.1,0.9,1,3.55526593562,0
701,0.5,power,0.1,0.9,2,25.1728868188,0
702,0.5,power,0.1,0.9,3,18.281480914,0
703,0.5,power,0.1,0.9,4,-13.3883263494,0
704,0.5,power,0.1,0.9,5,9.31563024879,0
705,0.5,power,0.1,0.9,6,16.9792954705,0
706,0.5,power,0.1,0.9,7,-30.9910950639,0
707,0.5,power,0.1,0.9,8,-4.41977939195,1
708,0.5,power,0.1,0.9,9,-46.2412752104,1
709,0.5,power,0.1,0.9,10,34.1985767822,0
710,0.5,power,0.3,0.9,1,0.0774462976674,1
711,0.5,power,0.3,0.9,2,-10.5291449355,0
712,0.5,power,0.3,0.9,3,-12.9363596934,1
713,0.5,power,0.3,0.9,4,14.7801319752,0
714,0.5,power,0.3,0.9,5,17.8444013137,1
715,0.5,power,0.3,0.9,6,-57.6561393964,0
716,0.5,power,0.3,0.9,7,-18.9220583399,0
717,0.5,power,0.3,0.9,8,19.8204570761,0
718,0.5,power,0.3,0.9,9,3.36345669982,0
719,0.5,power,0.3,0.9,10,-1.68638788071,0
720,0.5,power,0.5,0.9,1,3.27547895071,0
721,0.5,power,0.5,0.9,2,3.75282295431,0
722,0.5,power,0.5,0.9,3,16.8590310919,0
723,0.5,power,0.5,0.9,4,-19.2172951859,0
724,0.5,power,0.5,0.9,5,6.29409313694,0
725,0.5,power,0.5,0.9,6,-23.7005558686,0
726,0.5,power,0.5,0.9,7,-20.4947150387,0
727,0.5,power,0.5,0.9,8,23.2845541196,1
728,0.5,power,0.5,0.9,9,13.9914350648,0
729,0.5,power,0.5,0.9,10,-5.65827685909,1
730,0.5,power,0.7,0.9,1,33.4829922354,0
731,0.5,power,0.7,0.9,2,-67.867245842,0
732,0.5,power,0.7,0.9,3,16.0525540673,1
733,0.5,power,0.7,0.9,4,-21.7135469639,0
734,0.5,power,0.7,0.9,5,21.096541221,0
735,0.5,power,0.7,0.9,6,-16.1109100588,0
736,0.5,power,0.7,0.9,7,23.0290862619,0
737,0.5,power,0.7,0.9,8,24.7100391832,0
738,0.5,power,0.7,0.9,9,15.0700652176,1
739,0.5,power,0.7,0.9,10,31.8604380231,1
740,0.5,power,0.9,0.9,1,-68.6545815153,0
741,0.5,power,0.9,0.9,2,27.3294008726,0
742,0.5,power,0.9,0.9,3,26.3960748353,0
743,0.5,power,0.9,0.9,4,37.0084952838,0
744,0.5,power,0.9,0.9,5,-24.9298884268,0
745,0.5,power,0.9,0.9,6,-35.6497426763,0
746,0.5,power,0.9,0.9,7,-15.7981389985,0
747,0.5,power,0.9,0.9,8,-11.1870587978,0
748,0.5,power,0.9,0.9,9,7.7687382369,1
749,0.5,power,0.9,0.9,10,20.4190883099,0
750,0.7,power,0.1,0.1,1,5.8815179645,0
751,0.7,power,0.1,0.1,2,25.0993033098,0
752,0.7,power,0.1,0.1,3,23.4818635402,0
753,0.7,power,0.1,0.1,4,-114.580161895,0
754,0.7,power,0.1,0.1,5,20.5393591947,1
755,0.7,power,0.1,0.1,6,-16.1927501599,0
756,0.7,power,0.1,0.1,7,27.6533950534,0
757,0.7,power,0.1,0.1,8,2.0874898898,0
758,0.7,power,0.1,0.1,9,3.72655830568,0
759,0.7,power,0.1,0.1,10,16.9886535223,1
760,0.7,power,0.3,0.1,1,20.7782319107,0
761,0.7,power,0.3,0.1,2,-11.6382096885,0
762,0.7,power,0.3,0.1,3,9.0401991376,1
763,0.7,power,0.3,0.1,4,-30.7248993624,0
764,0.7,power,0.3,0.1,5,-1.34193009557,0
765,0.7,power,0.3,0.1,6,23.4399460626,0
766,0.7,power,0.3,0.1,7,-82.4551955204,0
767,0.7,power,0.3,0.1,8,0.593612296025,0
768,0.7,power,0.3,0.1,9,-23.7089577162,0
769,0.7,power,0.3,0.1,10,14.9950522991,1
770,0.7,power,0.5,0.1,1,21.6931493802,0
771,0.7,power,0.5,0.1,2,10.0829846574,0
772,0.7,power,0.5,0.1,3,25.074774974,0
773,0.7,power,0.5,0.1,4,32.9873693749,0
774,0.7,power,0.5,0.1,5,18.8033459116,0
775,0.7,power,0.5,0.1,6,37.7788293228,0
776,0.7,power,0.5,0.1,7,0.938756989067,0
777,0.7,power,0.5,0.1,8,18.8450827393,0
778,0.7,power,0.5,0.1,9,-11.5994734446,0
779,0.7,power,0.5,0.1,10,-7.75726642906,1
780,0.7,power,0.7,0.1,1,22.6160770499,0
781,0.7,power,0.7,0.1,2,3.97169733145,0
782,0.7,power,0.7,0.1,3,26.7775576095,0
783,0.7,power,0.7,0.1,4,-24.9587820023,1
784,0.7,power,0.7,0.1,5,16.8440825183,0
785,0.7,power,0.7,0.1,6,-31.4097250861,1
786,0.7,power,0.7,0.1,7,-17.7797343015,1
787,0.7,power,0.7,0.1,8,28.5673629019,0
788,0.7,power,0.7,0.1,9,29.1680767352,0
789,0.7,power,0.7,0.1,10,-10.2127860697,0
790,0.7,power,0.9,0.1,1,-0.698549360384,0
791,0.7,power,0.9,0.1,2,32.822927408,0
792,0.7,power,0.9,0.1,3,29.245229368,1
793,0.7,power,0.9,0.1,4,18.9631484807,0
794,0.7,power,0.9,0.1,5,6.91389676311,1
795,0.7,power,0.9,0.1,6,3.19746744037,0
796,0.7,power,0.9,0.1,7,7.83968259848,1
797,0.7,power,0.9,0.1,8,-2.00123021743,1
798,0.7,power,0.9,0.1,9,-17.0606208961,1
799,0.7,power,0.9,0.1,10,12.4183708194,0
800,0.7,power,0.1,0.3,1,24.3346481154,0
801,0.7,power,0.1,0.3,2,-1.76839446388,0
802,0.7,power,0.1,0.3,3,29.3070858913,0
803,0.7,power,0.1,0.3,4,30.5301240405,0
804,0.7,power,0.1,0.3,5,-110.488107937,0
805,0.7,power,0.1,0.3,6,-51.9698806686,0
806,0.7,power,0.1,0.3,7,-14.9780869761,0
807,0.7,power,0.1,0.3,8,-39.0497910476,0
808,0.7,power,0.1,0.3,9,19.6157475343,0
809,0.7,power,0.1,0.3,10,19.2947098387,1
810,0.7,power,0.3,0.3,1,-19.0436926431,0
811,0.7,power,0.3,0.3,2,8.12103419211,1
812,0.7,power,0.3,0.3,3,7.93116181131,0
813,0.7,power,0.3,0.3,4,26.5187859646,0
814,0.7,power,0.3,0.3,5,4.50206453871,0
815,0.7,power,0.3,0.3,6,15.0331815845,1
816,0.7,power,0.3,0.3,7,-32.6003389067,0
817,0.7,power,0.3,0.3,8,23.3444748097,0
818,0.7,power,0.3,0.3,9,28.4678655709,0
819,0.7,power,0.3,0.3,10,-27.683445306,0
820,0.7,power,0.5,0.3,1,-8.51289361996,1
821,0.7,power,0.5,0.3,2,38.026280388,0
822,0.7,power,0.5,0.3,3,35.9036912423,0
823,0.7,power,0.5,0.3,4,-17.5973353845,0
824,0.7,power,0.5,0.3,5,19.9731746499,0
825,0.7,power,0.5,0.3,6,-23.1098361095,0
826,0.7,power,0.5,0.3,7,31.0179765995,0
827,0.7,power,0.5,0.3,8,1.59505650332,0
828,0.7,power,0.5,0.3,9,-77.3290391013,1
829,0.7,power,0.5,0.3,10,-32.337158409,0
830,0.7,power,0.7,0.3,1,-21.8462144349,0
831,0.7,power,0.7,0.3,2,18.0697849597,1
832,0.7,power,0.7,0.3,3,-62.1176638219,0
833,0.7,power,0.7,0.3,4,22.4818023999,0
834,0.7,power,0.7,0.3,5,11.7073532104,0
835,0.7,power,0.7,0.3,6,29.5044458196,1
836,0.7,power,0.7,0.3,7,22.0668308306,0
837,0.7,power,0.7,0.3,8,17.4644942036,0
838,0.7,power,0.7,0.3,9,-24.224677786,0
839,0.7,power,0.7,0.3,10,19.7929496341,0
840,0.7,power,0.9,0.3,1,22.3521020067,0
841,0.7,power,0.9,0.3,2,3.5200111182,0
842,0.7,power,0.9,0.3,3,-8.55283686758,0
843,0.7,power,0.9,0.3,4,17.8222657939,0
844,0.7,power,0.9,0.3,5,32.1687470466,0
845,0.7,power,0.9,0.3,6,27.2997279996,0
846,0.7,power,0.9,0.3,7,19.7704864272,0
847,0.7,power,0.9,0.3,8,-39.7436922128,0
848,0.7,power,0.9,0.3,9,-9.75477418317,1
849,0.7,power,0.9,0.3,10,18.6677525722,0
850,0.7,power,0.1,0.5,1,24.0800680324,0
851,0.7,power,0.1,0.5,2,26.6981010229,0
852,0.7,power,0.1,0.5,3,-29.6296210514,0
853,0.7,power,0.1,0.5,4,8.72564672609,1
854,0.7,power,0.1,0.5,5,-35.8877455681,0
855,0.7,power,0.1,0.5,6,-28.9900977775,0
856,0.7,power,0.1,0.5,7,1.77151173545,1
857,0.7,power,0.1,0.5,8,31.9082515656,1
858,0.7,power,0.1,0.5,9,21.5026144081,1
859,0.7,power,0.1,0.5,10,6.48901641441,0
860,0.7,power,0.3,0.5,1,-53.6842512899,1
861,0.7,power,0.3,0.5,2,23.4992810465,0
862,0.7,power,0.3,0.5,3,-15.4878880729,0
863,0.7,power,0.3,0.5,4,21.4129780782,0
864,0.7,power,0.3,0.5,5,30.5555599198,0
865,0.7,power,0.3,0.5,6,6.81055575747,0
866,0.7,power,0.3,0.5,7,18.9692485488,0
867,0.7,power,0.3,0.5,8,19.5474839153,0
868,0.7,power,0.3,0.5,9,-89.4873067282,0
869,0.7,power,0.3,0.5,10,22.7755787877,0
870,0.7,power,0.5,0.5,1,14.8581226461,1
871,0.7,power,0.5,0.5,2,11.1485058161,1
872,0.7,power,0.5,0.5,3,1.81508716317,0
873,0.7,power,0.5,0.5,4,-32.6137673513,0
874,0.7,power,0.5,0.5,5,20.2103177953,1
875,0.7,power,0.5,0.5,6,-16.1905383549,1
876,0.7,power,0.5,0.5,7,8.71170970797,0
877,0.7,power,0.5,0.5,8,28.876243598,1
878,0.7,power,0.5,0.5,9,-5.61131176563,1
879,0.7,power,0.5,0.5,10,-0.733913976262,0
880,0.7,power,0.7,0.5,1,27.8499537719,0
881,0.7,power,0.7,0.5,2,12.6568915101,0
882,0.7,power,0.7,0.5,3,11.4053482784,1
883,0.7,power,0.7,0.5,4,-30.9355523371,0
884,0.7,power,0.7,0.5,5,22.8410869577,1
885,0.7,power,0.7,0.5,6,19.5238998756,1
886,0.7,power,0.7,0.5,7,12.4932107935,1
887,0.7,power,0.7,0.5,8,-8.69473710916,0
888,0.7,power,0.7,0.5,9,-29.3498114006,0
889,0.7,power,0.7,0.5,10,20.8759897487,1
890,0.7,power,0.9,0.5,1,-11.6355885898,0
891,0.7,power,0.9,0.5,2,11.6345448319,0
892,0.7,power,0.9,0.5,3,-16.5131598959,1
893,0.7,power,0.9,0.5,4,17.2267914218,0
894,0.7,power,0.9,0.5,5,22.9781014974,1
895,0.7,power,0.9,0.5,6,-2.85058362548,0
896,0.7,power,0.9,0.5,7,25.2776981456,0
897,0.7,power,0.9,0.5,8,-40.0102339371,0
898,0.7,power,0.9,0.5,9,-20.8790593062,0
899,0.7,power,0.9,0.5,10,31.191084161,0
900,0.7,power,0.1,0.7,1,7.79538946271,0
901,0.7,power,0.1,0.7,2,20.7860664548,0
902,0.7,power,0.1,0.7,3,-21.8985929423,1
903,0.7,power,0.1,0.7,4,11.8998494043,0
904,0.7,power,0.1,0.7,5,29.085890113,0
905,0.7,power,0.1,0.7,6,-28.7547812263,0
906,0.7,power,0.1,0.7,7,20.8713629151,0
907,0.7,power,0.1,0.7,8,-17.7365443828,0
908,0.7,power,0.1,0.7,9,23.7332471508,0
909,0.7,power,0.1,0.7,10,17.936530661,1
910,0.7,power,0.3,0.7,1,31.7502238908,0
911,0.7,power,0.3,0.7,2,8.80535551029,1
912,0.7,power,0.3,0.7,3,30.8812329088,0
913,0.7,power,0.3,0.7,4,16.0526207387,0
914,0.7,power,0.3,0.7,5,-3.82305232988,1
915,0.7,power,0.3,0.7,6,6.54438265656,1
916,0.7,power,0.3,0.7,7,-29.9442760956,1
917,0.7,power,0.3,0.7,8,20.9836181805,1
918,0.7,power,0.3,0.7,9,-14.6514672069,0
919,0.7,power,0.3,0.7,10,-40.7316494144,0
920,0.7,power,0.5,0.7,1,8.25980806148,0
921,0.7,power,0.5,0.7,2,-0.913040477397,0
922,0.7,power,0.5,0.7,3,-36.1055810038,0
923,0.7,power,0.5,0.7,4,22.20908647,1
924,0.7,power,0.5,0.7,5,21.812951845,0
925,0.7,power,0.5,0.7,6,-0.71447454154,1
926,0.7,power,0.5,0.7,7,19.9676095005,0
927,0.7,power,0.5,0.7,8,2.27063748364,1
928,0.7,power,0.5,0.7,9,3.74929951231,0
929,0.7,power,0.5,0.7,10,18.3738301881,1
930,0.7,power,0.7,0.7,1,25.5346654615,1
931,0.7,power,0.7,0.7,2,18.9856461209,0
932,0.7,power,0.7,0.7,3,-60.8580144465,0
933,0.7,power,0.7,0.7,4,24.3500194763,0
934,0.7,power,0.7,0.7,5,32.5768955176,0
935,0.7,power,0.7,0.7,6,-9.08549726369,0
936,0.7,power,0.7,0.7,7,14.905457629,1
937,0.7,power,0.7,0.7,8,-35.7029765905,1
938,0.7,power,0.7,0.7,9,19.9141545631,0
939,0.7,power,0.7,0.7,10,11.6581068129,1
940,0.7,power,0.9,0.7,1,-102.018652482,1
941,0.7,power,0.9,0.7,2,-26.4965310841,0
942,0.7,power,0.9,0.7,3,28.2282898618,0
943,0.7,power,0.9,0.7,4,2.03280289207,0
944,0.7,power,0.9,0.7,5,-1.38155628377,0
945,0.7,power,0.9,0.7,6,-2.75539622586,1
946,0.7,power,0.9,0.7,7,29.3420992816,1
947,0.7,power,0.9,0.7,8,-33.8488700926,1
948,0.7,power,0.9,0.7,9,21.637574737,0
949,0.7,power,0.9,0.7,10,-1.1391195172,1
950,0.7,power,0.1,0.9,1,24.8744741347,0
951,0.7,power,0.1,0.9,2,1.3267848059,0
952,0.7,power,0.1,0.9,3,21.1970238294,0
953,0.7,power,0.1,0.9,4,19.3782530476,0
954,0.7,power,0.1,0.9,5,21.3855428839,1
955,0.7,power,0.1,0.9,6,-66.1323407651,0
956,0.7,power,0.1,0.9,7,6.93812150199,0
957,0.7,power,0.1,0.9,8,8.08209753418,0
958,0.7,power,0.1,0.9,9,26.9235420085,0
959,0.7,power,0.1,0.9,10,-7.46330817869,0
960,0.7,power,0.3,0.9,1,-16.865496376,0
961,0.7,power,0.3,0.9,2,-2.54991943655,0
962,0.7,power,0.3,0.9,3,22.4158229008,1
963,0.7,power,0.3,0.9,4,-20.7866327324,0
964,0.7,power,0.3,0.9,5,10.4594370613,0
965,0.7,power,0.3,0.9,6,19.0292999521,0
966,0.7,power,0.3,0.9,7,12.8948950569,0
967,0.7,power,0.3,0.9,8,15.7496417606,1
968,0.7,power,0.3,0.9,9,-21.4381585868,0
969,0.7,power,0.3,0.9,10,30.1784986917,0
970,0.7,power,0.5,0.9,1,5.55186740907,0
971,0.7,power,0.5,0.9,2,7.3671255696,0
972,0.7,power,0.5,0.9,3,20.4545120673,0
973,0.7,power,0.5,0.9,4,-3.70383787627,0
974,0.7,power,0.5,0.9,5,11.7245861182,1
975,0.7,power,0.5,0.9,6,29.3564057601,0
976,0.7,power,0.5,0.9,7,30.8820421947,1
977,0.7,power,0.5,0.9,8,23.3457118806,1
978,0.7,power,0.5,0.9,9,26.148997513,0
979,0.7,power,0.5,0.9,10,22.2242887349,0
980,0.7,power,0.7,0.9,1,3.11214398317,1
981,0.7,power,0.7,0.9,2,7.38482983285,0
982,0.7,power,0.7,0.9,3,-35.0358808378,1
983,0.7,power,0.7,0.9,4,-19.2514712966,1
984,0.7,power,0.7,0.9,5,-23.8697979211,0
985,0.7,power,0.7,0.9,6,14.5144510983,1
986,0.7,power,0.7,0.9,7,20.0696825755,0
987,0.7,power,0.7,0.9,8,-15.4685102833,0
988,0.7,power,0.7,0.9,9,-11.8943086742,0
989,0.7,power,0.7,0.9,10,-2.82276228214,0
990,0.7,power,0.9,0.9,1,13.2260621132,1
991,0.7,power,0.9,0.9,2,30.9704558056,0
992,0.7,power,0.9,0.9,3,-28.3503481355,0
993,0.7,power,0.9,0.9,4,11.9823836973,0
994,0.7,power,0.9,0.9,5,22.5507044002,1
995,0.7,power,0.9,0.9,6,27.4151084033,1
996,0.7,power,0.9,0.9,7,-15.3253682787,1
997,0.7,power,0.9,0.9,8,12.3601288891,1
998,0.7,power,0.9,0.9,9,12.1396777722,0
999,0.7,power,0.9,0.9,10,17.8230334369,1
1000,0.9,power,0.1,0.1,1,13.6539066862,0
1001,0.9,power,0.1,0.1,2,-21.6618458511,0
1002,0.9,power,0.1,0.1,3,-4.34159136444,1
1003,0.9,power,0.1,0.1,4,-12.1075685939,1
1004,0.9,power,0.1,0.1,5,31.6842570087,0
1005,0.9,power,0.1,0.1,6,-22.78769988,0
1006,0.9,power,0.1,0.1,7,46.8218502469,0
1007,0.9,power,0.1,0.1,8,19.6700100642,0
1008,0.9,power,0.1,0.1,9,20.8082126089,1
1009,0.9,power,0.1,0.1,10,18.1879453387,0
1010,0.9,power,0.3,0.1,1,-30.9152583341,0
1011,0.9,power,0.3,0.1,2,-22.7845290578,0
1012,0.9,power,0.3,0.1,3,6.95828577454,0
